case;throughput [sim_y/day];cpl_comm_sec [sec];total_time_sec [sec];total_corehours [hr];hours_per_simmonth [hr]
sps4ext_201911_004;0,31;157,421;23398,571;2183,8656;6,4516
sps4ext_201911_004;0,24;364,897;31440,310;2934,4224;8,3333
sps4ext_201911_004;0,30;20,519;3169,150;295,7808;6,6666
sps4ext_201911_004;0,32;120,646;21455,304;2002,4928;6,2500
sps4ext_201911_004;0,24;380,241;29905,059;2791,1184;8,3333
sps4ext_201911_004;0,30;173,505;24797,046;2314,3680;6,6666
sps4ext_201911_004;0,28;243,537;26910,746;2511,6672;7,1428
sps4ext_201911_005;0,30;196,908;25414,429;2371,9920;6,6666
sps4ext_201911_005;0,28;275,062;26810,317;2502,2928;7,1428
sps4ext_201911_005;0,29;194,702;25953,246;2422,2912;6,8965
sps4ext_201911_005;0,22;483,962;32709,040;3052,8288;9,0909
sps4ext_201911_005;0,28;277,988;27103,588;2529,6432;7,1428
sps4ext_201911_005;0,26;334,425;28182,819;2630,3760;7,6923
sps4ext_201911_005;0,30;22,689;3179,915;296,7888;6,6666
sps4ext_201911_005;0,27;290,095;26480,328;2471,4816;7,4074
sps4ext_201911_005;0,26;312,425;26833,103;2504,4096;7,6923
sps4ext_201911_005;0,22;469,438;34009,474;3174,1920;9,0909
sps4ext_201911_005;0,25;374,390;30135,737;2812,6560;8,0000
sps4ext_201911_006;0,32;150,106;23654,317;2207,7216;6,2500
sps4ext_201911_006;0,33;135,110;23052,047;2151,5088;6,0606
sps4ext_201911_006;0,32;135,281;23799,565;2221,2624;6,2500
sps4ext_201911_006;0,32;127,879;23299,168;2174,5584;6,2500
sps4ext_201911_006;0,23;427,993;32499,712;3033,2736;8,6956
sps4ext_201911_006;0,33;12,656;2937,729;274,1760;6,0606
sps4ext_201911_006;0,31;166,734;23722,489;2214,0720;6,4516
sps4ext_201911_006;0,32;129,087;22557,628;2105,3760;6,2500
sps4ext_201911_006;0,32;116,975;21515,176;2008,0704;6,2500
sps4ext_201911_006;0,33;129,416;22932,319;2140,3200;6,0606
sps4ext_201911_006;0,32;135,678;23042,466;2150,6016;6,2500
sps4ext_201911_007;0,33;12,992;2957,868;276,0576;6,0606
sps4ext_201911_007;0,23;413,920;32799,397;3061,2624;8,6956
sps4ext_201911_007;0,32;135,832;22957,585;2142,7056;6,2500
sps4ext_201911_007;0,32;136,601;23438,860;2187,5952;6,2500
sps4ext_201911_007;0,32;132,370;23803,728;2221,6656;6,2500
sps4ext_201911_007;0,32;131,409;22950,663;2142,0336;6,2500
sps4ext_201911_007;0,32;128,989;23252,394;2170,1904;6,2500
sps4ext_201911_007;0,32;133,825;23593,543;2202,0432;6,2500
sps4ext_201911_007;0,33;108,457;20837,108;1944,7680;6,0606
sps4ext_201911_007;0,32;150,474;22949,769;2141,9664;6,2500
sps4ext_201911_007;0,31;159,030;24037,596;2243,5056;6,4516
sps4ext_201911_008;0,33;119,319;22260,978;2077,6896;6,0606
sps4ext_201911_008;0,32;129,711;22495,740;2099,5968;6,2500
sps4ext_201911_008;0,29;197,829;24731,737;2308,2864;6,8965
sps4ext_201911_008;0,32;136,089;24021,429;2241,9936;6,2500
sps4ext_201911_008;0,32;122,082;21259,215;1984,1808;6,2500
sps4ext_201911_008;0,23;395,951;32409,294;3024,8400;8,6956
sps4ext_201911_008;0,33;13,108;2959,770;276,2256;6,0606
sps4ext_201911_008;0,33;135,510;23133,217;2159,0688;6,0606
sps4ext_201911_008;0,32;134,668;23543,017;2197,3392;6,2500
sps4ext_201911_008;0,32;140,343;23195,301;2164,8816;6,2500
sps4ext_201911_008;0,32;137,213;23420,626;2185,9152;6,2500
sps4ext_201911_009;0,22;453,884;33335,545;3111,2928;9,0909
sps4ext_201911_009;0,23;448,483;32889,721;3069,6960;8,6956
sps4ext_201911_009;0,27;284,154;27700,690;2585,3856;7,4074
sps4ext_201911_009;0,33;13,394;2947,085;275,0496;6,0606
sps4ext_201911_009;0,32;141,568;23703,496;2212,3248;6,2500
sps4ext_201911_009;0,26;331,958;27983,446;2611,7616;7,6923
sps4ext_201911_009;0,32;124,445;21657,434;2021,3424;6,2500
sps4ext_201911_009;0,32;130,745;22452,802;2095,5648;6,2500
sps4ext_201911_009;0,23;463,810;31910,838;2978,3376;8,6956
sps4ext_201911_009;0,31;148,410;24297,140;2267,7312;6,4516
sps4ext_201911_009;0,22;441,161;33902,187;3164,1792;9,0909
sps4ext_201911_010;0,32;153,539;23834,719;2224,5552;6,2500
sps4ext_201911_010;0,31;172,925;23549,143;2197,9104;6,4516
sps4ext_201911_010;0,33;115,716;22050,858;2058,0672;6,0606
sps4ext_201911_010;0,32;136,088;23628,944;2205,3360;6,2500
sps4ext_201911_010;0,33;130,129;22463,763;2096,6064;6,0606
sps4ext_201911_010;0,33;116,829;22912,814;2138,5056;6,0606
sps4ext_201911_010;0,32;120,758;21755,207;2030,4816;6,2500
sps4ext_201911_010;0,32;134,951;23663,837;2208,5952;6,2500
sps4ext_201911_010;0,32;141,516;23560,414;2198,9520;6,2500
sps4ext_201911_010;0,33;12,579;2956,816;275,9568;6,0606
sps4ext_201911_010;0,23;419,752;32515,673;3034,7856;8,6956
sps4ext_201911_011;0,30;191,715;24812,512;2315,8128;6,6666
sps4ext_201911_011;0,32;135,600;24004,399;2240,3808;6,2500
sps4ext_201911_011;0,32;126,587;22674,647;2116,2960;6,2500
sps4ext_201911_011;0,32;154,572;22872,092;2134,7088;6,2500
sps4ext_201911_011;0,32;136,070;23438,767;2187,5952;6,2500
sps4ext_201911_011;0,26;297,511;28348,154;2645,7984;7,6923
sps4ext_201911_011;0,32;135,537;23695,773;2211,5856;6,2500
sps4ext_201911_011;0,33;110,218;20934,760;1953,9072;6,0606
sps4ext_201911_011;0,33;12,992;2960,665;276,3264;6,0606
sps4ext_201911_011;0,33;137,260;23072,112;2153,3904;6,0606
sps4ext_201911_011;0,32;135,958;22855,771;2133,1968;6,2500
sps4ext_201911_012;0,26;272,084;27746,708;2589,6864;7,6923
sps4ext_201911_012;0,31;170,027;24302,817;2268,2352;6,4516
sps4ext_201911_012;0,31;177,377;24584,402;2294,5440;6,4516
sps4ext_201911_012;0,30;165,734;24216,487;2260,2048;6,6666
sps4ext_201911_012;0,31;17,187;3136,936;292,7568;6,4516
sps4ext_201911_012;0,30;171,021;24847,869;2319,1056;6,6666
sps4ext_201911_012;0,32;150,076;23685,824;2210,6448;6,2500
sps4ext_201911_012;0,28;257,961;24853,619;2319,6432;7,1428
sps4ext_201911_012;0,25;327,648;29403,152;2744,2800;8,0000
sps4ext_201911_012;0,27;286,148;28149,785;2627,2848;7,4074
sps4ext_201911_013;0,31;150,834;23892,693;2229,9648;6,4516
sps4ext_201911_013;0,32;157,376;23797,403;2221,0608;6,2500
sps4ext_201911_013;0,22;495,868;33558,339;3132,0912;9,0909
sps4ext_201911_013;0,25;396,601;30501,626;2846,7936;8,0000
sps4ext_201911_013;0,32;129,838;22422,298;2092,7424;6,2500
sps4ext_201911_013;0,22;479,832;34677,201;3236,5200;9,0909
sps4ext_201911_013;0,20;56,306;4451,277;415,4304;10,0000
sps4ext_201911_013;0,32;135,912;23649,585;2207,2848;6,2500
sps4ext_201911_013;0,27;255,282;25107,733;2343,3648;7,4074
sps4ext_201911_013;0,32;142,138;23623,368;2204,8320;6,2500
sps4ext_201911_013;0,32;134,382;22634,923;2112,5664;6,2500
sps4ext_201911_014;0,26;302,945;28668,068;2675,6688;7,6923
sps4ext_201911_014;0,22;542,050;34591,913;3228,5568;9,0909
sps4ext_201911_014;0,25;338,463;29143,763;2720,0544;8,0000
sps4ext_201911_014;0,30;180,419;23134,198;2159,1696;6,6666
sps4ext_201911_014;0,19;649,237;37205,767;3472,5264;10,5263
sps4ext_201911_014;0,22;467,424;33874,800;3161,6256;9,0909
sps4ext_201911_014;0,31;161,181;24391,394;2276,5008;6,4516
sps4ext_201911_014;0,28;228,412;26724,480;2494,2624;7,1428
sps4ext_201911_014;0,33;12,287;2932,973;273,7392;6,0606
sps4ext_201911_014;0,22;472,139;34373,659;3208,1952;9,0909
sps4ext_201911_014;0,23;448,960;31912,655;2978,5056;8,6956
sps4ext_201911_015;0,27;282,217;27736,751;2588,7456;7,4074
sps4ext_201911_015;0,31;159,485;24523,754;2288,8656;6,4516
sps4ext_201911_015;0,26;342,945;28341,782;2645,2272;7,6923
sps4ext_201911_015;0,31;151,883;24039,093;2243,6400;6,4516
sps4ext_201911_015;0,30;194,587;25261,781;2357,7456;6,6666
sps4ext_201911_015;0,25;350,204;30269,938;2825,1888;8,0000
sps4ext_201911_015;0,24;362,595;31394,179;2930,1216;8,3333
sps4ext_201911_015;0,26;275,147;25851,682;2412,8160;7,6923
sps4ext_201911_015;0,30;159,822;23877,715;2228,5536;6,6666
sps4ext_201911_015;0,28;27,526;3428,721;320,0064;7,1428
sps4ext_201911_016;0,32;139,273;23444,948;2188,1664;6,2500
sps4ext_201911_016;0,30;148,483;22654,328;2114,3808;6,6666
sps4ext_201911_016;0,30;166,781;25316,786;2362,8864;6,6666
sps4ext_201911_016;0,25;345,795;29912,884;2791,8576;8,0000
sps4ext_201911_016;0,28;225,502;26717,686;2493,6240;7,1428
sps4ext_201911_016;0,32;13,402;2980,559;278,1744;6,2500
sps4ext_201911_016;0,32;147,649;22934,165;2140,5216;6,2500
sps4ext_201911_016;0,24;380,849;30999,492;2893,2624;8,3333
sps4ext_201911_016;0,28;239,933;27130,060;2532,1296;7,1428
sps4ext_201911_016;0,31;166,480;23586,016;2201,3376;6,4516
sps4ext_201911_017;0,25;305,358;26909,090;2511,4992;8,0000
sps4ext_201911_017;0,29;201,683;25071,156;2339,9712;6,8965
sps4ext_201911_017;0,27;259,877;27874,349;2601,5808;7,4074
sps4ext_201911_017;0,24;43,726;3821,260;356,6304;8,3333
sps4ext_201911_017;0,29;209,260;26031,361;2429,5824;6,8965
sps4ext_201911_017;0,32;147,373;23143,050;2160,0096;6,2500
sps4ext_201911_017;0,27;270,460;26680,582;2490,1632;7,4074
sps4ext_201911_017;0,31;168,376;24494,259;2286,1104;6,4516
sps4ext_201911_017;0,31;154,590;23329,787;2177,4144;6,4516
sps4ext_201911_017;0,32;150,061;22973,440;2144,1840;6,2500
sps4ext_201911_017;0,31;164,307;24584,972;2294,5776;6,4516
sps4ext_201911_018;0,31;157,446;23293,208;2174,0208;6,4516
sps4ext_201911_018;0,27;294,715;27944,701;2608,1664;7,4074
sps4ext_201911_018;0,29;218,661;26094,568;2435,4624;6,8965
sps4ext_201911_018;0,29;178,855;24861,001;2320,3488;6,8965
sps4ext_201911_018;0,30;153,551;22697,304;2118,4128;6,6666
sps4ext_201911_018;0,30;164,059;24859,462;2320,2144;6,6666
sps4ext_201911_018;0,33;12,310;2921,707;272,6640;6,0606
sps4ext_201911_018;0,28;241,120;27210,505;2539,6224;7,1428
sps4ext_201911_018;0,27;254,848;28218,940;2633,7360;7,4074
sps4ext_201911_019;0,24;382,803;29831,715;2784,2640;8,3333
sps4ext_201911_019;0,29;230,305;26022,461;2428,7424;6,8965
sps4ext_201911_019;0,30;19,648;3180,317;296,8224;6,6666
sps4ext_201911_019;0,29;214,562;24895,748;2323,5744;6,8965
sps4ext_201911_019;0,30;152,692;22688,847;2117,6064;6,6666
sps4ext_201911_019;0,23;510,960;32465,910;3030,1488;8,6956
sps4ext_201911_019;0,31;181,016;24503,182;2286,9504;6,4516
sps4ext_201911_019;0,30;177,951;24691,232;2304,4896;6,6666
sps4ext_201911_019;0,31;162,392;23446,286;2188,3008;6,4516
sps4ext_201911_019;0,31;162,967;24364,952;2274,0480;6,4516
sps4ext_201911_020;0,27;29,529;3435,128;320,6112;7,4074
sps4ext_201911_020;0,31;168,653;24229,499;2261,4144;6,4516
sps4ext_201911_020;0,32;157,221;24078,078;2247,2688;6,2500
sps4ext_201911_020;0,29;214,819;25553,210;2384,9616;6,8965
sps4ext_201911_020;0,31;160,789;23546,516;2197,6416;6,4516
sps4ext_201911_020;0,28;237,597;26451,521;2468,7936;7,1428
sps4ext_201911_020;0,26;347,296;28056,126;2618,5488;7,6923
sps4ext_201911_020;0,25;339,465;29090,585;2715,1152;8,0000
sps4ext_201911_020;0,26;294,194;26562,418;2479,1424;7,6923
sps4ext_201911_020;0,31;161,751;24148,926;2253,8880;6,4516
sps4ext_202011_001;0,26;280,724;25981,794;2424,9456;7,6923
sps4ext_202011_001;0,30;185,851;24339,107;2271,6288;6,6666
sps4ext_202011_001;0,30;168,505;25663,350;2395,2432;6,6666
sps4ext_202011_001;0,32;146,379;23983,227;2238,4320;6,2500
sps4ext_202011_001;0,27;27,098;3469,632;323,8032;7,4074
sps4ext_202011_001;0,29;176,058;25310,352;2362,2816;6,8965
sps4ext_202011_001;0,30;172,704;25256,573;2357,2752;6,6666
sps4ext_202011_001;0,29;221,279;26168,632;2442,3840;6,8965
sps4ext_202011_001;0,26;281,618;29289,878;2733,6960;7,6923
sps4ext_202011_001;0,28;257,214;26175,727;2443,0560;7,1428
sps4ext_202011_002;0,30;167,292;25309,304;2362,1808;6,6666
sps4ext_202011_002;0,31;182,952;23943,813;2234,7360;6,4516
sps4ext_202011_002;0,28;245,766;26781,301;2499,5712;7,1428
sps4ext_202011_002;0,31;161,540;23806,927;2221,9680;6,4516
sps4ext_202011_002;0,25;315,905;27783,905;2593,1472;8,0000
sps4ext_202011_002;0,26;31,897;3525,512;329,0448;7,6923
sps4ext_202011_002;0,30;177,222;25372,301;2368,0608;6,6666
sps4ext_202011_002;0,30;170,675;25371,466;2367,9936;6,6666
sps4ext_202011_002;0,30;201,907;24799,641;2314,6032;6,6666
sps4ext_202011_002;0,29;211,670;25728,380;2401,2912;6,8965
sps4ext_202011_003;0,23;450,375;33473,202;3124,1616;8,6956
sps4ext_202011_003;0,31;172,886;23970,211;2237,1888;6,4516
sps4ext_202011_003;0,22;516,156;34771,224;3245,2896;9,0909
sps4ext_202011_003;0,25;384,032;30525,827;2849,0448;8,0000
sps4ext_202011_003;0,22;466,784;33333,377;3111,0912;9,0909
sps4ext_202011_003;0,26;290,094;26730,572;2494,8336;7,6923
sps4ext_202011_003;0,26;31,372;3548,557;331,1952;7,6923
sps4ext_202011_003;0,28;229,385;25931,884;2420,3088;7,1428
sps4ext_202011_003;0,21;560,172;35988,313;3358,8912;9,5238
sps4ext_202011_003;0,32;137,529;23628,436;2205,3024;6,2500
sps4ext_202011_003;0,28;263,699;27273,793;2545,5360;7,1428
sps4ext_202011_004;0,25;351,729;28858,587;2693,4432;8,0000
sps4ext_202011_004;0,22;528,640;33069,964;3086,5296;9,0909
sps4ext_202011_004;0,26;347,945;29105,202;2716,4592;7,6923
sps4ext_202011_004;0,26;293,663;27954,555;2609,0736;7,6923
sps4ext_202011_004;0,29;219,188;26352,767;2459,5872;6,8965
sps4ext_202011_004;0,28;264,767;27011,647;2521,0752;7,1428
sps4ext_202011_004;0,32;133,143;23542,429;2197,2720;6,2500
sps4ext_202011_004;0,26;277,331;26531,424;2476,2528;7,6923
sps4ext_202011_004;0,22;485,744;34463,464;3216,5616;9,0909
sps4ext_202011_004;0,21;571,285;35874,820;3348,3072;9,5238
sps4ext_202011_004;0,31;17,521;3011,749;281,0640;6,4516
sps4ext_202011_005;0,28;255,633;27030,678;2522,8560;7,1428
sps4ext_202011_005;0,28;255,067;26300,911;2454,7488;7,1428
sps4ext_202011_005;0,26;332,861;28307,055;2641,9680;7,6923
sps4ext_202011_005;0,23;442,392;32621,350;3044,6304;8,6956
sps4ext_202011_005;0,25;312,403;26904,220;2511,0288;8,0000
sps4ext_202011_005;0,24;375,654;31493,282;2939,3616;8,3333
sps4ext_202011_005;0,27;263,608;27856,375;2599,9008;7,4074
sps4ext_202011_005;0,32;16,152;3130,748;292,1856;6,2500
sps4ext_202011_005;0,32;134,924;23754,204;2217,0288;6,2500
sps4ext_202011_005;0,23;448,985;33353,909;3113,0064;8,6956
sps4ext_202011_005;0,23;414,054;31621,741;2951,3568;8,6956
sps4ext_202011_006;0,30;195,073;25344,952;2365,5072;6,6666
sps4ext_202011_006;0,29;230,954;26239,817;2449,0368;6,8965
sps4ext_202011_006;0,30;187,977;24195,837;2258,2560;6,6666
sps4ext_202011_006;0,32;135,017;23098,795;2155,8768;6,2500
sps4ext_202011_006;0,33;12,902;3014,400;281,3328;6,0606
sps4ext_202011_006;0,29;210,119;26283,415;2453,1024;6,8965
sps4ext_202011_006;0,29;219,111;25155,417;2347,8336;6,8965
sps4ext_202011_006;0,25;321,281;29641,243;2766,4896;8,0000
sps4ext_202011_006;0,32;130,839;21590,493;2015,0928;6,2500
sps4ext_202011_006;0,31;171,221;24829,691;2317,4256;6,4516
sps4ext_202011_007;0,32;135,852;23137,481;2159,4720;6,2500
sps4ext_202011_007;0,31;143,519;24438,437;2280,9024;6,4516
sps4ext_202011_007;0,28;232,920;26695,120;2491,5408;7,1428
sps4ext_202011_007;0,32;113,089;21366,022;1994,1600;6,2500
sps4ext_202011_007;0,33;12,881;2993,936;279,4176;6,0606
sps4ext_202011_007;0,28;224,686;26157,415;2441,3424;7,1428
sps4ext_202011_007;0,30;182,034;25476,417;2377,7712;6,6666
sps4ext_202011_007;0,29;218,154;26702,381;2492,2128;6,8965
sps4ext_202011_007;0,30;201,425;24375,002;2274,9888;6,6666
sps4ext_202011_007;0,25;374,766;30221,468;2820,6528;8,0000
sps4ext_202011_008;0,27;261,629;25755,784;2403,8448;7,4074
sps4ext_202011_008;0,26;36,206;3602,601;336,2352;7,6923
sps4ext_202011_008;0,26;300,471;27772,004;2592,0384;7,6923
sps4ext_202011_008;0,31;153,835;24220,566;2260,5744;6,4516
sps4ext_202011_008;0,31;172,612;24782,631;2313,0240;6,4516
sps4ext_202011_008;0,29;223,741;25881,939;2415,6384;6,8965
sps4ext_202011_008;0,27;286,628;28087,098;2621,4384;7,4074
sps4ext_202011_008;0,31;151,457;23434,361;2187,1920;6,4516
sps4ext_202011_008;0,26;298,998;28628,874;2672,0064;7,6923
sps4ext_202011_008;0,32;147,117;23525,005;2195,6592;6,2500
sps4ext_202011_009;0,27;288,667;27248,009;2543,1168;7,4074
sps4ext_202011_009;0,29;180,547;25969,961;2423,8368;6,8965
sps4ext_202011_009;0,27;296,268;28233,563;2635,1136;7,4074
sps4ext_202011_010;0,33;125,342;23227,034;2167,8384;6,0606
sps4ext_202011_010;0,23;395,559;31610,964;2950,3488;8,6956
sps4ext_202011_010;0,28;249,118;26069,639;2433,1440;7,1428
sps4ext_202011_010;0,31;163,956;24453,809;2282,3472;6,4516
sps4ext_202011_010;0,30;181,447;25609,363;2390,2032;6,6666
sps4ext_202011_010;0,30;157,472;24101,631;2249,4528;6,6666
sps4ext_202011_010;0,30;18,744;3237,913;302,1984;6,6666
sps4ext_202011_010;0,23;392,780;29980,311;2798,1408;8,6956
sps4ext_202011_010;0,27;266,118;27439,051;2560,9584;7,4074
sps4ext_202011_010;0,28;246,608;27327,534;2550,5424;7,1428
sps4ext_202011_011;0,30;165,476;24866,924;2320,8864;6,6666
sps4ext_202011_011;0,29;201,521;26435,295;2467,2816;6,8965
sps4ext_202011_011;0,23;370,488;31147,578;2907,1056;8,6956
sps4ext_202011_011;0,31;155,723;24690,898;2304,4560;6,4516
sps4ext_202011_011;0,29;196,368;25976,849;2424,4752;6,8965
sps4ext_202011_011;0,33;12,798;3015,804;281,4672;6,0606
sps4ext_202011_011;0,32;137,961;23692,477;2211,2832;6,2500
sps4ext_202011_011;0,24;385,369;30640,130;2859,7296;8,3333
sps4ext_202011_011;0,32;125,618;21878,535;2041,9728;6,2500
sps4ext_202011_011;0,30;168,398;24975,439;2331,0336;6,6666
sps4ext_202011_012;0,24;358,477;30008,753;2800,7952;8,3333
sps4ext_202011_012;0,32;137,060;23764,448;2218,0032;6,2500
sps4ext_202011_012;0,31;155,086;24021,253;2241,9600;6,4516
sps4ext_202011_012;0,31;13,908;3031,337;282,9120;6,4516
sps4ext_202011_012;0,29;198,336;25210,314;2352,9408;6,8965
sps4ext_202011_012;0,29;186,229;25884,041;2415,8400;6,8965
sps4ext_202011_012;0,32;126,986;21499,235;2006,5920;6,2500
sps4ext_202011_012;0,28;236,488;27321,478;2549,9712;7,1428
sps4ext_202011_012;0,30;175,259;24868,228;2321,0208;6,6666
sps4ext_202011_012;0,27;262,604;27954,253;2609,0400;7,4074
sps4ext_202011_013;0,30;172,442;25018,553;2335,0320;6,6666
sps4ext_202011_013;0,26;289,640;28987,346;2705,4720;7,6923
sps4ext_202011_013;0,32;141,782;23907,293;2231,3424;6,2500
sps4ext_202011_013;0,31;172,215;24747,624;2309,7648;6,4516
sps4ext_202011_013;0,27;248,274;26744,604;2496,1440;7,4074
sps4ext_202011_013;0,33;13,954;3097,454;289,0944;6,0606
sps4ext_202011_013;0,26;324,239;29103,937;2716,3584;7,6923
sps4ext_202011_013;0,30;162,249;24257,985;2264,0688;6,6666
sps4ext_202011_013;0,30;188,809;24485,015;2285,2368;6,6666
sps4ext_202011_013;0,28;222,023;24969,809;2330,4960;7,1428
sps4ext_202011_014;0,19;626,955;37758,764;3524,1360;10,5263
sps4ext_202011_014;0,20;593,558;36613,546;3417,2544;10,0000
sps4ext_202011_014;0,32;157,684;23946,046;2234,9376;6,2500
sps4ext_202011_014;0,31;141,861;24347,276;2272,4016;6,4516
sps4ext_202011_014;0,26;286,737;28570,577;2666,5632;7,6923
sps4ext_202011_014;0,29;225,706;25201,763;2352,1344;6,8965
sps4ext_202011_014;0,27;26,468;3427,142;319,8384;7,4074
sps4ext_202011_014;0,29;237,982;26181,198;2443,5600;6,8965
sps4ext_202011_014;0,30;188,501;25167,755;2348,9760;6,6666
sps4ext_202011_014;0,27;262,005;25283,094;2359,7280;7,4074
sps4ext_202011_014;0,22;478,931;34686,768;3237,4272;9,0909
sps4ext_202011_015;0,26;285,655;28736,406;2682,0528;7,6923
sps4ext_202011_015;0,32;123,059;21403,678;1997,6544;6,2500
sps4ext_202011_015;0,31;16,514;3140,303;293,0928;6,4516
sps4ext_202011_015;0,31;161,635;24000,516;2240,0448;6,4516
sps4ext_202011_015;0,29;183,455;25842,053;2411,9088;6,8965
sps4ext_202011_015;0,29;217,371;25212,829;2353,1760;6,8965
sps4ext_202011_015;0,30;164,508;25163,108;2348,5392;6,6666
sps4ext_202011_015;0,30;163,178;24977,686;2331,2352;6,6666
sps4ext_202011_015;0,31;165,975;23935,354;2233,9632;6,4516
sps4ext_202011_015;0,23;422,504;32511,272;3034,3824;8,6956
sps4ext_202011_016;0,29;181,826;26141,334;2439,8304;6,8965
sps4ext_202011_016;0,30;184,422;24782,399;2312,9904;6,6666
sps4ext_202011_016;0,27;290,895;28226,651;2634,4752;7,4074
sps4ext_202011_016;0,31;146,793;22206,775;2072,6160;6,4516
sps4ext_202011_016;0,24;362,075;30885,028;2882,5776;8,3333
sps4ext_202011_016;0,30;171,230;24305,754;2268,5040;6,6666
sps4ext_202011_016;0,28;221,223;26006,125;2427,2304;7,1428
sps4ext_202011_016;0,32;14,938;3092,153;288,5904;6,2500
sps4ext_202011_016;0,31;155,124;24409,628;2278,2144;6,4516
sps4ext_202011_016;0,31;171,263;24815,838;2316,1152;6,4516
sps4ext_202011_017;0,22;527,618;34037,513;3176,8128;9,0909
sps4ext_202011_017;0,29;188,211;23248,522;2169,8544;6,8965
sps4ext_202011_017;0,26;320,353;29133,695;2719,1136;7,6923
sps4ext_202011_017;0,31;144,728;24385,369;2275,9632;6,4516
sps4ext_202011_017;0,32;14,520;2995,757;279,5856;6,2500
sps4ext_202011_017;0,27;259,799;27450,659;2562,0336;7,4074
sps4ext_202011_017;0,20;587,495;36221,729;3380,6640;10,0000
sps4ext_202011_017;0,27;265,788;26806,284;2501,8896;7,4074
sps4ext_202011_017;0,22;446,262;33616,786;3137,5344;9,0909
sps4ext_202011_017;0,24;383,531;29844,189;2785,4400;8,3333
sps4ext_202011_017;0,22;480,205;34377,213;3208,5312;9,0909
sps4ext_202011_018;0,31;138,187;24239,467;2262,3216;6,4516
sps4ext_202011_018;0,24;395,172;31767,746;2964,9648;8,3333
sps4ext_202011_018;0,32;132,744;23506,511;2193,9120;6,2500
sps4ext_202011_018;0,31;146,811;23726,286;2214,4416;6,4516
sps4ext_202011_018;0,32;122,360;21555,170;2011,8000;6,2500
sps4ext_202011_018;0,31;147,956;24202,542;2258,8944;6,4516
sps4ext_202011_018;0,32;144,551;24120,848;2251,2672;6,2500
sps4ext_202011_018;0,33;12,442;2964,067;276,6288;6,0606
sps4ext_202011_018;0,31;154,839;23365,883;2180,8080;6,4516
sps4ext_202011_018;0,31;135,161;23769,412;2218,4736;6,4516
sps4ext_202011_019;0,32;136,897;23320,436;2176,5408;6,2500
sps4ext_202011_019;0,32;131,142;23346,946;2179,0272;6,2500
sps4ext_202011_019;0,33;126,780;23377,275;2181,8496;6,0606
sps4ext_202011_019;0,28;230,785;26809,206;2502,1920;7,1428
sps4ext_202011_019;0,32;140,977;23948,809;2235,2064;6,2500
sps4ext_202011_019;0,33;13,031;2940,274;274,4112;6,0606
sps4ext_202011_019;0,23;407,527;31747,420;2963,0832;8,6956
sps4ext_202011_019;0,32;115,321;21508,733;2007,4656;6,2500
sps4ext_202011_019;0,31;137,770;24173,275;2256,1392;6,4516
sps4ext_202011_019;0,31;134,392;24182,974;2257,0464;6,4516
sps4ext_202011_020;0,23;437,875;31556,004;2945,2080;8,6956
sps4ext_202011_020;0,25;405,494;30049,599;2804,6256;8,0000
sps4ext_202011_020;0,23;450,713;33252,141;3103,5312;8,6956
sps4ext_202011_020;0,32;149,191;24046,771;2244,3456;6,2500
